   1.4202376e+00   1.5372570e+00   1.6542764e+00   1.7712959e+00   1.8883153e+00   2.0053348e+00   2.1223542e+00   2.2393736e+00   2.3563931e+00   2.4734125e+00   2.5904320e+00   2.7074514e+00   2.8244708e+00   2.9414903e+00
  -4.9338235e+00  -4.8014706e+00  -4.6691176e+00  -4.5367647e+00  -4.4044118e+00  -4.2720588e+00  -4.1397059e+00  -4.0073529e+00  -3.8750000e+00  -3.7426471e+00  -3.6102941e+00  -3.4779412e+00  -3.3455882e+00  -3.2132353e+00  -3.0808824e+00  -2.9485294e+00  -2.8161765e+00  -2.6838235e+00  -2.5514706e+00  -2.4191176e+00  -2.2867647e+00  -2.1544118e+00  -2.0220588e+00  -1.8897059e+00  -1.7573529e+00  -1.6250000e+00  -1.4926471e+00  -1.3602941e+00  -1.2279412e+00  -1.0955882e+00  -9.6323529e-01  -8.3088235e-01  -6.9852941e-01  -5.6617647e-01
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   8.2061382e-04   3.2824553e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   1.4771049e-03   4.9236829e-04   3.2824553e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   9.8473658e-04   1.6412276e-04   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   2.2977187e-03   1.8053504e-03   4.9236829e-04   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   4.7595602e-03   2.2977187e-03   1.4771049e-03   1.1488593e-03   3.2824553e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   8.2061382e-03   6.0725423e-03   1.3129821e-03   1.9694732e-03   8.2061382e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   1.4442803e-02   9.5191203e-03   5.2519284e-03   3.7748236e-03   1.4771049e-03   3.2824553e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   2.9870343e-02   1.9694732e-02   9.3549975e-03   4.4313146e-03   2.7900870e-03   1.4771049e-03   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   3.9717709e-02   2.9542097e-02   2.1664205e-02   8.0420154e-03   4.2671919e-03   2.4618415e-03   3.2824553e-04   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   4.0045954e-02   4.0210077e-02   3.0690957e-02   2.1664205e-02   7.2214016e-03   1.9694732e-03   8.2061382e-04   3.2824553e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   3.3481044e-02   3.4629903e-02   3.2332184e-02   2.9377975e-02   1.3458067e-02   6.4007878e-03   1.3129821e-03   1.6412276e-04   4.9236829e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   4.1358936e-02   3.1839816e-02   2.3633678e-02   2.0679468e-02   1.8545872e-02   1.0175611e-02   3.6107008e-03   4.9236829e-04   8.2061382e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   1.4935172e-02   1.2309207e-02   1.4114558e-02   1.3950435e-02   1.1324471e-02   8.6985065e-03   6.4007878e-03   1.9694732e-03   2.1335959e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   8.0420154e-03   8.3702610e-03   8.0420154e-03   1.1652716e-02   8.3702610e-03   8.3702610e-03   4.1030691e-03   1.6412276e-03   1.3129821e-03   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   4.4313146e-03   6.0725423e-03   7.5496471e-03   7.3855244e-03   8.0420154e-03   4.5954374e-03   3.6107008e-03   2.1335959e-03   9.8473658e-04   8.2061382e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   5.7442967e-03   4.7595602e-03   4.5954374e-03   5.0878057e-03   4.1030691e-03   5.7442967e-03   3.7748236e-03   1.6412276e-03   8.2061382e-04   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   5.0878057e-03   3.1183325e-03   4.5954374e-03   4.1030691e-03   6.7290333e-03   5.0878057e-03   2.2977187e-03   8.2061382e-04   8.2061382e-04   4.9236829e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   3.2824553e-03   5.5801740e-03   3.6107008e-03   3.7748236e-03   3.2824553e-03   1.9694732e-03   6.5649106e-04   4.9236829e-04   6.5649106e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   2.2977187e-03   1.8053504e-03   1.4771049e-03   1.8053504e-03   3.2824553e-04   1.4771049e-03   9.8473658e-04   1.3129821e-03   8.2061382e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   3.2824553e-04   9.8473658e-04   1.9694732e-03   4.9236829e-04   9.8473658e-04   3.2824553e-04   3.2824553e-04   1.6412276e-04   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
             NaN   4.9236829e-04   4.9236829e-04   1.3129821e-03   1.3129821e-03   1.6412276e-04   6.5649106e-04   3.2824553e-04   1.6412276e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
