   3.3392408e-01  -3.0947378e+00
  -2.6789403e-02  -3.4246329e+00
   2.6921883e-01  -2.9776500e+00
   4.5776490e-01  -2.8640498e+00
   2.4641635e-01  -2.9251698e+00
   5.3202256e-01  -2.6084512e+00
   3.0570588e-01  -2.6889530e+00
   4.1874348e-01  -2.4753173e+00
   6.1651380e-01  -2.3212395e+00
