   1.4323673e+00  -3.0947378e+00
   1.3806152e+00  -3.4246329e+00
   1.5126565e+00  -2.9776500e+00
   1.6418903e+00  -2.8640498e+00
   1.6339508e+00  -2.9251698e+00
   1.7380370e+00  -2.6084512e+00
   1.6727525e+00  -2.6889530e+00
   1.7306518e+00  -2.4753173e+00
   1.8030095e+00  -2.3212395e+00
