   4.4850748e-01   7.2958723e-01   9.9047770e-01   1.2552680e+00   1.5588291e+00   1.7617502e+00
  -2.5949177e+00  -2.3360832e+00  -2.2099984e+00  -2.0347219e+00  -1.8684541e+00  -1.8030365e+00
